APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,commodity_clean,apmc_clean,district_clean,arrival_month,flag_min_gt_max,flag_non_positive_price,flag_modal_out_of_range,is_valid_price,crop_season,msp_price,is_below_msp,price_gap_vs_msp,price_gap_pct_vs_msp
Bhokardan,Wheat(Husked),2014,October,1969,1425,1441,1433,2014-10,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan,Jalna,2014-10-01,False,False,False,True,Rabi Crops,1450.0,True,-17.0,-1.1724137931034484
Bhokardan,Wheat(Husked),2015,October,1761,1489,1544,1513,2015-10,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan,Jalna,2015-10-01,False,False,False,True,Rabi Crops,1525.0,True,-12.0,-0.7868852459016393
Bhokardan,Wheat(Husked),2016,October,238,1588,1641,1614,2016-10,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan,Jalna,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Bhokardan,Sorgum(Jawar),2014,October,226,1226,1241,1233,2014-10,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan,Jalna,2014-10-01,False,False,False,True,Kharif Crops,1550.0,True,-317.0,-20.451612903225808
Bhokardan,Sorgum(Jawar),2015,October,493,1183,1238,1209,2015-10,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-381.0,-23.962264150943398
Bhokardan,Sorgum(Jawar),2016,October,232,1603,1653,1631,2016-10,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1650.0,True,-19.0,-1.1515151515151514
Bhokardan,Maize,2014,October,19,1155,1175,1165,2014-10,Jalna,Maharashtra,MAIZE,Bhokardan,Jalna,2014-10-01,False,False,False,True,Kharif Crops,1310.0,True,-145.0,-11.068702290076336
Bhokardan,Maize,2015,October,969,1061,1091,1073,2015-10,Jalna,Maharashtra,MAIZE,Bhokardan,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1325.0,True,-252.0,-19.0188679245283
Bhokardan,Maize,2016,October,687,1084,1153,1128,2016-10,Jalna,Maharashtra,MAIZE,Bhokardan,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1365.0,True,-237.0,-17.36263736263736
Bhokardan-Pimpalgaon Renu,Bajri,2015,October,29,1250,1270,1260,2015-10,Jalna,Maharashtra,BAJRI,Bhokardan-Pimpalgaon Renu,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1275.0,True,-15.0,-1.1764705882352942
Bhokardan-Pimpalgaon Renu,Bajri,2016,October,36,1444,1506,1481,2016-10,Jalna,Maharashtra,BAJRI,Bhokardan-Pimpalgaon Renu,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1330.0,False,151.0,11.353383458646617
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2014,October,884,1438,1460,1449,2014-10,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan-Pimpalgaon Renu,Jalna,2014-10-01,False,False,False,True,Rabi Crops,1450.0,True,-1.0,-0.06896551724137931
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2015,October,724,1493,1545,1518,2015-10,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan-Pimpalgaon Renu,Jalna,2015-10-01,False,False,False,True,Rabi Crops,1525.0,True,-7.0,-0.45901639344262296
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2016,October,207,1569,1644,1613,2016-10,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan-Pimpalgaon Renu,Jalna,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2014,October,48,1245,1269,1256,2014-10,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan-Pimpalgaon Renu,Jalna,2014-10-01,False,False,False,True,Kharif Crops,1550.0,True,-294.0,-18.96774193548387
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2015,October,68,1225,1260,1241,2015-10,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan-Pimpalgaon Renu,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-349.0,-21.949685534591197
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2016,October,89,1606,1656,1635,2016-10,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan-Pimpalgaon Renu,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1650.0,True,-15.0,-0.9090909090909091
Bhokardan-Pimpalgaon Renu,Maize,2015,October,109,1050,1083,1065,2015-10,Jalna,Maharashtra,MAIZE,Bhokardan-Pimpalgaon Renu,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1325.0,True,-260.0,-19.622641509433965
Bhokardan-Pimpalgaon Renu,Maize,2016,October,31,1300,1383,1350,2016-10,Jalna,Maharashtra,MAIZE,Bhokardan-Pimpalgaon Renu,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1365.0,True,-15.0,-1.098901098901099
Ghansawangi,Cotton,2014,October,149,3725,3925,3850,2014-10,Jalna,Maharashtra,COTTON,Ghansawangi,Jalna,2014-10-01,False,False,False,True,Kharif Crops,3750.0,False,100.0,2.666666666666667
Ghansawangi,Cotton,2015,October,2123,4080,4270,4165,2015-10,Jalna,Maharashtra,COTTON,Ghansawangi,Jalna,2015-10-01,False,False,False,True,Kharif Crops,3800.0,False,365.0,9.605263157894736
Ghansawangi,Cotton,2016,October,360,4500,4850,4650,2016-10,Jalna,Maharashtra,COTTON,Ghansawangi,Jalna,2016-10-01,False,False,False,True,Kharif Crops,3860.0,False,790.0,20.466321243523318
Ghansawangi,Bajri,2014,October,198,1150,1450,1350,2014-10,Jalna,Maharashtra,BAJRI,Ghansawangi,Jalna,2014-10-01,False,False,False,True,Kharif Crops,1250.0,False,100.0,8.0
Ghansawangi,Bajri,2016,October,95,1233,1450,1317,2016-10,Jalna,Maharashtra,BAJRI,Ghansawangi,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1330.0,True,-13.0,-0.9774436090225564
Ghansawangi,Wheat(Husked),2014,October,15,1800,1850,1800,2014-10,Jalna,Maharashtra,WHEAT(HUSKED),Ghansawangi,Jalna,2014-10-01,False,False,False,True,Rabi Crops,1450.0,False,350.0,24.137931034482758
Ghansawangi,Wheat(Husked),2015,October,58,1550,1667,1617,2015-10,Jalna,Maharashtra,WHEAT(HUSKED),Ghansawangi,Jalna,2015-10-01,False,False,False,True,Rabi Crops,1525.0,False,92.0,6.032786885245902
Ghansawangi,Sorgum(Jawar),2015,October,82,1500,1600,1550,2015-10,Jalna,Maharashtra,SORGUM(JAWAR),Ghansawangi,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-40.0,-2.515723270440252
Ghansawangi,Sorgum(Jawar),2016,October,40,1600,1800,1700,2016-10,Jalna,Maharashtra,SORGUM(JAWAR),Ghansawangi,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1650.0,False,50.0,3.0303030303030303
Jafrabad,Cotton,2015,October,3583,4140,4335,4259,2015-10,Jalna,Maharashtra,COTTON,Jafrabad,Jalna,2015-10-01,False,False,False,True,Kharif Crops,3800.0,False,459.0,12.078947368421053
Jafrabad,Wheat(Husked),2015,October,365,1379,1579,1450,2015-10,Jalna,Maharashtra,WHEAT(HUSKED),Jafrabad,Jalna,2015-10-01,False,False,False,True,Rabi Crops,1525.0,True,-75.0,-4.918032786885246
Jafrabad,Sorgum(Jawar),2015,October,12,950,1150,1050,2015-10,Jalna,Maharashtra,SORGUM(JAWAR),Jafrabad,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-540.0,-33.9622641509434
Jafrabad,Sorgum(Jawar),2016,October,10,900,1100,1000,2016-10,Jalna,Maharashtra,SORGUM(JAWAR),Jafrabad,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1650.0,True,-650.0,-39.39393939393939
Jafrabad,Maize,2015,October,447,1140,1290,1206,2015-10,Jalna,Maharashtra,MAIZE,Jafrabad,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1325.0,True,-119.0,-8.981132075471699
Jafrabad,Maize,2016,October,471,975,1163,1063,2016-10,Jalna,Maharashtra,MAIZE,Jafrabad,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1365.0,True,-302.0,-22.124542124542124
Jalna,Bajri,2014,October,8099,1108,1610,1415,2014-10,Jalna,Maharashtra,BAJRI,Jalna,Jalna,2014-10-01,False,False,False,True,Kharif Crops,1250.0,False,165.0,13.200000000000001
Jalna,Bajri,2015,October,7632,1198,1631,1380,2015-10,Jalna,Maharashtra,BAJRI,Jalna,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1275.0,False,105.0,8.235294117647058
Jalna,Bajri,2016,October,12763,1113,1820,1348,2016-10,Jalna,Maharashtra,BAJRI,Jalna,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1330.0,False,18.0,1.3533834586466165
Jalna,Wheat(Husked),2014,October,7143,1408,1575,1517,2014-10,Jalna,Maharashtra,WHEAT(HUSKED),Jalna,Jalna,2014-10-01,False,False,False,True,Rabi Crops,1450.0,False,67.0,4.620689655172414
Jalna,Wheat(Husked),2015,October,3515,1648,1760,1713,2015-10,Jalna,Maharashtra,WHEAT(HUSKED),Jalna,Jalna,2015-10-01,False,False,False,True,Rabi Crops,1525.0,False,188.0,12.327868852459016
Jalna,Wheat(Husked),2016,October,1816,1843,1922,1888,2016-10,Jalna,Maharashtra,WHEAT(HUSKED),Jalna,Jalna,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Jalna,Sorgum(Jawar),2014,October,9740,1145,2675,1860,2014-10,Jalna,Maharashtra,SORGUM(JAWAR),Jalna,Jalna,2014-10-01,False,False,False,True,Kharif Crops,1550.0,False,310.0,20.0
Jalna,Sorgum(Jawar),2015,October,9647,1210,1884,1537,2015-10,Jalna,Maharashtra,SORGUM(JAWAR),Jalna,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-53.0,-3.3333333333333335
Jalna,Sorgum(Jawar),2016,October,12535,1551,2770,1878,2016-10,Jalna,Maharashtra,SORGUM(JAWAR),Jalna,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1650.0,False,228.0,13.818181818181818
Jalna,Maize,2014,October,5599,887,1104,1004,2014-10,Jalna,Maharashtra,MAIZE,Jalna,Jalna,2014-10-01,False,False,False,True,Kharif Crops,1310.0,True,-306.0,-23.358778625954198
Jalna,Maize,2015,October,102277,1016,1333,1146,2015-10,Jalna,Maharashtra,MAIZE,Jalna,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1325.0,True,-179.0,-13.50943396226415
Jalna,Maize,2016,October,41678,843,1316,1002,2016-10,Jalna,Maharashtra,MAIZE,Jalna,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1365.0,True,-363.0,-26.593406593406595
Jalna,Pigeon Pea (Tur),2014,October,274,4216,4878,4585,2014-10,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna,Jalna,2014-10-01,False,False,False,True,Kharif Crops,4350.0,False,235.0,5.402298850574713
Jalna,Pigeon Pea (Tur),2015,October,111,8587,10432,9707,2015-10,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna,Jalna,2015-10-01,False,False,False,True,Kharif Crops,4425.0,False,5282.0,119.36723163841808
Jalna,Pigeon Pea (Tur),2016,October,1111,6012,6554,6401,2016-10,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna,Jalna,2016-10-01,False,False,False,True,Kharif Crops,4625.0,False,1776.0,38.4
Jalna,Safflower,2014,October,11,2200,2200,2200,2014-10,Jalna,Maharashtra,SAFFLOWER,Jalna,Jalna,2014-10-01,False,False,False,True,Rabi Crops,3050.0,True,-850.0,-27.86885245901639
Jalna,Safflower,2015,October,28,2100,2100,2100,2015-10,Jalna,Maharashtra,SAFFLOWER,Jalna,Jalna,2015-10-01,False,False,False,True,Rabi Crops,3300.0,True,-1200.0,-36.36363636363637
Jalna,Safflower,2016,October,1,2600,2600,2600,2016-10,Jalna,Maharashtra,SAFFLOWER,Jalna,Jalna,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Jalna,Sesamum,2014,October,1,10001,10001,10001,2014-10,Jalna,Maharashtra,SESAMUM,Jalna,Jalna,2014-10-01,False,False,False,True,Kharif Crops,4600.0,False,5401.0,117.41304347826087
Jalna,Sesamum,2015,October,2,6700,7400,7400,2015-10,Jalna,Maharashtra,SESAMUM,Jalna,Jalna,2015-10-01,False,False,False,True,Kharif Crops,4700.0,False,2700.0,57.446808510638306
Jalna,Mustard,2015,October,3,3800,3800,3800,2015-10,Jalna,Maharashtra,MUSTARD,Jalna,Jalna,2015-10-01,False,False,False,True,Rabi Crops,3350.0,False,450.0,13.432835820895523
Jalna,Mustard,2016,October,6,4100,4100,4100,2016-10,Jalna,Maharashtra,MUSTARD,Jalna,Jalna,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Jalna-Badnapur,Cotton,2015,October,554,4316,4355,4342,2015-10,Jalna,Maharashtra,COTTON,Jalna-Badnapur,Jalna,2015-10-01,False,False,False,True,Kharif Crops,3800.0,False,542.0,14.26315789473684
Jalna-Badnapur,Bajri,2014,October,14,1050,1350,1300,2014-10,Jalna,Maharashtra,BAJRI,Jalna-Badnapur,Jalna,2014-10-01,False,False,False,True,Kharif Crops,1250.0,False,50.0,4.0
Jalna-Badnapur,Bajri,2015,October,157,1229,1317,1275,2015-10,Jalna,Maharashtra,BAJRI,Jalna-Badnapur,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1275.0,False,0.0,0.0
Jalna-Badnapur,Bajri,2016,October,976,1224,1387,1315,2016-10,Jalna,Maharashtra,BAJRI,Jalna-Badnapur,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1330.0,True,-15.0,-1.1278195488721803
Jalna-Badnapur,Wheat(Husked),2016,October,123,1750,1845,1775,2016-10,Jalna,Maharashtra,WHEAT(HUSKED),Jalna-Badnapur,Jalna,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Jalna-Badnapur,Sorgum(Jawar),2015,October,11,1194,1272,1272,2015-10,Jalna,Maharashtra,SORGUM(JAWAR),Jalna-Badnapur,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-318.0,-20.0
Jalna-Badnapur,Sorgum(Jawar),2016,October,838,1563,1900,1692,2016-10,Jalna,Maharashtra,SORGUM(JAWAR),Jalna-Badnapur,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1650.0,False,42.0,2.5454545454545454
Jalna-Badnapur,Maize,2015,October,203,1103,1275,1195,2015-10,Jalna,Maharashtra,MAIZE,Jalna-Badnapur,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1325.0,True,-130.0,-9.811320754716983
Jalna-Badnapur,Maize,2016,October,2318,933,1060,979,2016-10,Jalna,Maharashtra,MAIZE,Jalna-Badnapur,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1365.0,True,-386.0,-28.278388278388277
Jalna-Badnapur,Pigeon Pea (Tur),2016,October,132,5290,6120,6040,2016-10,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna-Badnapur,Jalna,2016-10-01,False,False,False,True,Kharif Crops,4625.0,False,1415.0,30.594594594594593
Mantha,Wheat(Husked),2014,October,77,1417,1575,1533,2014-10,Jalna,Maharashtra,WHEAT(HUSKED),Mantha,Jalna,2014-10-01,False,False,False,True,Rabi Crops,1450.0,False,83.0,5.724137931034483
Mantha,Wheat(Husked),2015,October,40,1450,1550,1500,2015-10,Jalna,Maharashtra,WHEAT(HUSKED),Mantha,Jalna,2015-10-01,False,False,False,True,Rabi Crops,1525.0,True,-25.0,-1.639344262295082
Mantha,Wheat(Husked),2016,October,7,2000,2126,2000,2016-10,Jalna,Maharashtra,WHEAT(HUSKED),Mantha,Jalna,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Mantha,Sorgum(Jawar),2014,October,95,1129,1571,1493,2014-10,Jalna,Maharashtra,SORGUM(JAWAR),Mantha,Jalna,2014-10-01,False,False,False,True,Kharif Crops,1550.0,True,-57.0,-3.6774193548387095
Mantha,Sorgum(Jawar),2015,October,153,1148,1358,1275,2015-10,Jalna,Maharashtra,SORGUM(JAWAR),Mantha,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-315.0,-19.81132075471698
Mantha,Sorgum(Jawar),2016,October,175,1688,1828,1775,2016-10,Jalna,Maharashtra,SORGUM(JAWAR),Mantha,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1650.0,False,125.0,7.575757575757576
Mantha,Pigeon Pea (Tur),2014,October,5,4301,4301,4301,2014-10,Jalna,Maharashtra,PIGEON PEA (TUR),Mantha,Jalna,2014-10-01,False,False,False,True,Kharif Crops,4350.0,True,-49.0,-1.1264367816091954
Mantha,Pigeon Pea (Tur),2015,October,1,7850,7850,7850,2015-10,Jalna,Maharashtra,PIGEON PEA (TUR),Mantha,Jalna,2015-10-01,False,False,False,True,Kharif Crops,4425.0,False,3425.0,77.40112994350282
Mantha,Pigeon Pea (Tur),2016,October,2,6360,6360,6360,2016-10,Jalna,Maharashtra,PIGEON PEA (TUR),Mantha,Jalna,2016-10-01,False,False,False,True,Kharif Crops,4625.0,False,1735.0,37.513513513513516
Mantha,Safflower,2014,October,5,2240,2240,2240,2014-10,Jalna,Maharashtra,SAFFLOWER,Mantha,Jalna,2014-10-01,False,False,False,True,Rabi Crops,3050.0,True,-810.0,-26.557377049180324
Mantha,Sesamum,2016,October,3,5000,5000,5000,2016-10,Jalna,Maharashtra,SESAMUM,Mantha,Jalna,2016-10-01,False,False,False,True,Kharif Crops,4800.0,False,200.0,4.166666666666666
Partur,Cotton,2015,October,3041,4304,4373,4358,2015-10,Jalna,Maharashtra,COTTON,Partur,Jalna,2015-10-01,False,False,False,True,Kharif Crops,3800.0,False,558.0,14.684210526315788
Partur,Bajri,2015,October,30,1086,1261,1168,2015-10,Jalna,Maharashtra,BAJRI,Partur,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1275.0,True,-107.0,-8.392156862745098
Partur,Bajri,2016,October,8,1275,1301,1301,2016-10,Jalna,Maharashtra,BAJRI,Partur,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1330.0,True,-29.0,-2.180451127819549
Partur,Wheat(Husked),2015,October,144,1487,1812,1675,2015-10,Jalna,Maharashtra,WHEAT(HUSKED),Partur,Jalna,2015-10-01,False,False,False,True,Rabi Crops,1525.0,False,150.0,9.836065573770492
Partur,Wheat(Husked),2016,October,73,1736,2077,1941,2016-10,Jalna,Maharashtra,WHEAT(HUSKED),Partur,Jalna,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Partur,Sorgum(Jawar),2015,October,160,1215,1398,1292,2015-10,Jalna,Maharashtra,SORGUM(JAWAR),Partur,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-298.0,-18.742138364779873
Partur,Sorgum(Jawar),2016,October,319,1705,1869,1782,2016-10,Jalna,Maharashtra,SORGUM(JAWAR),Partur,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1650.0,False,132.0,8.0
Partur,Pigeon Pea (Tur),2015,October,14,7800,9751,9000,2015-10,Jalna,Maharashtra,PIGEON PEA (TUR),Partur,Jalna,2015-10-01,False,False,False,True,Kharif Crops,4425.0,False,4575.0,103.38983050847457
Partur,Pigeon Pea (Tur),2016,October,36,5658,6317,6177,2016-10,Jalna,Maharashtra,PIGEON PEA (TUR),Partur,Jalna,2016-10-01,False,False,False,True,Kharif Crops,4625.0,False,1552.0,33.556756756756755
Ambad(Vadi Godri),Bajri,2015,September,1802,1307,1702,1480,2015-09,Jalna,Maharashtra,BAJRI,Ambad(Vadi Godri),Jalna,2015-09-01,False,False,False,True,Kharif Crops,1275.0,False,205.0,16.07843137254902
Ambad(Vadi Godri),Bajri,2016,September,1348,1440,1768,1553,2016-09,Jalna,Maharashtra,BAJRI,Ambad(Vadi Godri),Jalna,2016-09-01,False,False,False,True,Kharif Crops,1330.0,False,223.0,16.76691729323308
Ambad(Vadi Godri),Wheat(Husked),2015,September,287,1500,2623,1646,2015-09,Jalna,Maharashtra,WHEAT(HUSKED),Ambad(Vadi Godri),Jalna,2015-09-01,False,False,False,True,Rabi Crops,1525.0,False,121.0,7.9344262295081975
Ambad(Vadi Godri),Wheat(Husked),2016,September,288,1709,2409,1921,2016-09,Jalna,Maharashtra,WHEAT(HUSKED),Ambad(Vadi Godri),Jalna,2016-09-01,False,False,False,True,Rabi Crops,,False,,
Ambad(Vadi Godri),Sorgum(Jawar),2015,September,2502,1313,1718,1448,2015-09,Jalna,Maharashtra,SORGUM(JAWAR),Ambad(Vadi Godri),Jalna,2015-09-01,False,False,False,True,Kharif Crops,1590.0,True,-142.0,-8.930817610062892
Ambad(Vadi Godri),Sorgum(Jawar),2016,September,2089,1590,2139,1680,2016-09,Jalna,Maharashtra,SORGUM(JAWAR),Ambad(Vadi Godri),Jalna,2016-09-01,False,False,False,True,Kharif Crops,1650.0,False,30.0,1.8181818181818181
Ashti (Jalna),Bajri,2016,September,15,1376,1378,1376,2016-09,Jalna,Maharashtra,BAJRI,Ashti (Jalna),Jalna,2016-09-01,False,False,False,True,Kharif Crops,1330.0,False,46.0,3.4586466165413534
Ashti (Jalna),Sorgum(Jawar),2016,September,31,1478,1501,1483,2016-09,Jalna,Maharashtra,SORGUM(JAWAR),Ashti (Jalna),Jalna,2016-09-01,False,False,False,True,Kharif Crops,1650.0,True,-167.0,-10.121212121212121
Bhokardan,Bajri,2016,September,77,1413,1473,1444,2016-09,Jalna,Maharashtra,BAJRI,Bhokardan,Jalna,2016-09-01,False,False,False,True,Kharif Crops,1330.0,False,114.0,8.571428571428571
Bhokardan,Wheat(Husked),2014,September,2883,1423,1446,1434,2014-09,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan,Jalna,2014-09-01,False,False,False,True,Rabi Crops,1450.0,True,-16.0,-1.103448275862069
Bhokardan,Wheat(Husked),2015,September,1113,1439,1508,1473,2015-09,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan,Jalna,2015-09-01,False,False,False,True,Rabi Crops,1525.0,True,-52.0,-3.4098360655737707
Bhokardan,Wheat(Husked),2016,September,143,1529,1621,1588,2016-09,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan,Jalna,2016-09-01,False,False,False,True,Rabi Crops,,False,,
Bhokardan,Sorgum(Jawar),2014,September,281,1219,1237,1226,2014-09,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan,Jalna,2014-09-01,False,False,False,True,Kharif Crops,1550.0,True,-324.0,-20.903225806451616
Bhokardan,Sorgum(Jawar),2015,September,195,1179,1224,1198,2015-09,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan,Jalna,2015-09-01,False,False,False,True,Kharif Crops,1590.0,True,-392.0,-24.654088050314467
Bhokardan,Sorgum(Jawar),2016,September,113,1608,1650,1633,2016-09,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan,Jalna,2016-09-01,False,False,False,True,Kharif Crops,1650.0,True,-17.0,-1.0303030303030303
Bhokardan,Maize,2014,September,111,1315,1333,1324,2014-09,Jalna,Maharashtra,MAIZE,Bhokardan,Jalna,2014-09-01,False,False,False,True,Kharif Crops,1310.0,False,14.0,1.0687022900763359
Bhokardan,Maize,2015,September,37,1313,1380,1345,2015-09,Jalna,Maharashtra,MAIZE,Bhokardan,Jalna,2015-09-01,False,False,False,True,Kharif Crops,1325.0,False,20.0,1.509433962264151
Bhokardan,Maize,2016,September,68,1576,1616,1594,2016-09,Jalna,Maharashtra,MAIZE,Bhokardan,Jalna,2016-09-01,False,False,False,True,Kharif Crops,1365.0,False,229.0,16.776556776556774
Bhokardan-Pimpalgaon Renu,Bajri,2016,September,16,1460,1515,1481,2016-09,Jalna,Maharashtra,BAJRI,Bhokardan-Pimpalgaon Renu,Jalna,2016-09-01,False,False,False,True,Kharif Crops,1330.0,False,151.0,11.353383458646617
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2014,September,1338,1431,1455,1445,2014-09,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan-Pimpalgaon Renu,Jalna,2014-09-01,False,False,False,True,Rabi Crops,1450.0,True,-5.0,-0.3448275862068966
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2015,September,710,1453,1515,1490,2015-09,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan-Pimpalgaon Renu,Jalna,2015-09-01,False,False,False,True,Rabi Crops,1525.0,True,-35.0,-2.2950819672131146
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2016,September,126,1546,1601,1569,2016-09,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan-Pimpalgaon Renu,Jalna,2016-09-01,False,False,False,True,Rabi Crops,,False,,
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2014,September,75,1230,1246,1238,2014-09,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan-Pimpalgaon Renu,Jalna,2014-09-01,False,False,False,True,Kharif Crops,1550.0,True,-312.0,-20.129032258064516
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2015,September,87,1187,1240,1214,2015-09,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan-Pimpalgaon Renu,Jalna,2015-09-01,False,False,False,True,Kharif Crops,1590.0,True,-376.0,-23.647798742138367
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2016,September,61,1560,1620,1596,2016-09,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan-Pimpalgaon Renu,Jalna,2016-09-01,False,False,False,True,Kharif Crops,1650.0,True,-54.0,-3.272727272727273
Bhokardan-Pimpalgaon Renu,Maize,2014,September,61,1314,1337,1323,2014-09,Jalna,Maharashtra,MAIZE,Bhokardan-Pimpalgaon Renu,Jalna,2014-09-01,False,False,False,True,Kharif Crops,1310.0,False,13.0,0.9923664122137404
Bhokardan-Pimpalgaon Renu,Maize,2015,September,28,1335,1408,1383,2015-09,Jalna,Maharashtra,MAIZE,Bhokardan-Pimpalgaon Renu,Jalna,2015-09-01,False,False,False,True,Kharif Crops,1325.0,False,58.0,4.377358490566038
Bhokardan-Pimpalgaon Renu,Maize,2016,September,37,1574,1623,1598,2016-09,Jalna,Maharashtra,MAIZE,Bhokardan-Pimpalgaon Renu,Jalna,2016-09-01,False,False,False,True,Kharif Crops,1365.0,False,233.0,17.06959706959707
Ghansawangi,Bajri,2015,September,86,1300,1400,1355,2015-09,Jalna,Maharashtra,BAJRI,Ghansawangi,Jalna,2015-09-01,False,False,False,True,Kharif Crops,1275.0,False,80.0,6.2745098039215685
